id,review,seller_responsivity,shipping_&_packaging,product_quality,spamming
1937,"Sis, barang sudah saya terima. tp ada kesalahan kirim, yg saya order family finger isi 5 pcs, yg datang yg boneka jari hewan 10 pcs.",0.0,0.0,1.0,0.0
287,Kaset CD dan ttg tangan fiersa lupa,0.0,0.0,1.0,0.0
4873,"Barang sudah diterima gan, thx",0.0,0.0,0.0,1.0
4888,"Cat kurang bagus, detail yg ironman lumayan, bahan biasa saja",0.0,0.0,1.0,0.0
949,okeeeeeeeeeeeeeeeeeeeeeeee,0.0,0.0,0.0,1.0
5584,Enak sih. Tp hrs air mendidih kyknya. Ato dibuat ice blended sekalian,0.0,0.0,1.0,0.0
8046,"Baru pesan kemarin, hari ini langsung sampai. Mantap. Barang jg ok. Recommended",0.0,1.0,1.0,0.0
238,Kereenn... Kualitas jilbab selalu bagus. Respon selalu yg tercepat. 24 jam sdh sampai rumah. Moga laris manis kak... Trmksih...,1.0,0.0,1.0,0.0
1446,Barang bagus sesuai pesanan...,0.0,0.0,1.0,0.0
5208,"Pengiriman cepat,barang sampai dengan aman,semoga awet.",0.0,1.0,1.0,0.0
308,mulus sampai rumah terimakasih :),0.0,0.0,1.0,0.0
7944,uda sampe.......thank you......,0.0,0.0,0.0,1.0
4593,"barang sudah sampai lagi gan, selalu puas belanja sama agan. thanks",0.0,0.0,1.0,0.0
5397,Baru kasih review. Enak di pakai. Tapi gatau software saya ato headphoenya. Micnya suaranya kecil banget. Padahal settingan di PC sudah diboost,0.0,0.0,1.0,0.0
565,Barang cepat sampai dan kondisi baik.,0.0,1.0,0.0,0.0
7595,Lensanya kecil ternyata..sipp gan..tks ya,0.0,0.0,1.0,0.0
7361,"Si kira besar tas nya,ternyata kecil bgt",0.0,0.0,1.0,0.0
9753,Sesuai deskripsi..next order lagi nih..,0.0,0.0,1.0,0.0
1064,Sumpitnya bagus dan packaging nya rapi dan baik. Respon dan pengiriman juga cepat,1.0,1.0,1.0,0.0
1543,"makasih sis..
barang sudah diteriman dan puas selalu belanja disini..
besok order lagi",0.0,0.0,0.0,1.0
209,"Produk bagus,. Terima dalam kondisi baik,. Packingan rapi,. Estimasi waktu pengiriman cepat,. Good job ,. Sukses selalu untuk tokonya., ",0.0,1.0,1.0,0.0
977,Paket cepat sampai.....rapi...barang sesuai di iklan....semoga awet...sukses selalu ya gan 👍👍,0.0,1.0,1.0,0.0
1977,"packingnya rapi, pas dibuka dpt pesan dari penjual yg ramah & baik banget, trus barangnya sesuai sama gambar, lucu, dan sangat memuaskan. pasti bikin ngajar makin kreatif deh..thank you Grandia Shop",1.0,1.0,1.0,0.0
4592,"sudah sampai lagi gan barangya, terimakasih",0.0,0.0,0.0,1.0
1600,Barang udah sampe thx,0.0,0.0,0.0,1.0
7425,Produk bagus dan sesuai. ,0.0,0.0,1.0,0.0
1273,sudah sampai dengan baik. puas. sukses selalu,0.0,1.0,1.0,0.0
1192,Barang bagus. Pengiriman cepat. Good seller. Terima kasih ,1.0,1.0,1.0,0.0
2234,Sumpaahhh kereeennn sptunya...,0.0,0.0,1.0,0.0
1866,Bagus respon dan pengiriman cepat.... Terimakasih banyak ya... ,1.0,1.0,0.0,0.0
206,"Good quality, Better Service, semoga menjadi toko terbaik. Pertahankan yaaa :)",1.0,0.0,1.0,0.0
1930,"boneka sudah sampai gan
bagus bgt,,bahan halus
thanks juga bonusnya",0.0,0.0,1.0,0.0
319,Produk yg diterima sesuai dengan apa yg saya pesan. Jadi terimakasih:),0.0,0.0,1.0,0.0
2036,makassiiiihhhhhh sampai dgn selamat,0.0,1.0,0.0,0.0
1522,bahan dan bordiran nya bagus enak dipakai. terimakasih,0.0,0.0,1.0,0.0
123,Sdh terima dgn baik barang bagus dan mantap,0.0,1.0,1.0,0.0
2339,Kerennn....puasssss... Makasih,0.0,0.0,0.0,1.0
2119,Pesanan cepat sampai &amp; sesuai,0.0,1.0,1.0,0.0
4565,pengiriman cepat barang mantap,0.0,1.0,1.0,0.0
4176,produk sdh d terima okey. sesuai pesanan..tnks tokopedia,0.0,0.0,1.0,0.0
60,Highly recommended............,0.0,0.0,0.0,1.0
5590,"Cepat sampai, dikemas dgn sgt baik.. susu almond ny enak.. suka. Trimakasih",0.0,1.0,1.0,0.0
2299,Baguuussss.... Cocok banget recomended,0.0,0.0,1.0,0.0
1914,"mksh gan,  pesanan telah sampe tujuan,  mksh juga bonusnya,  sukses ya gan",1.0,0.0,0.0,0.0
3124,Semoga aku cocok bisa nexs order,0.0,0.0,1.0,0.0
61,Barang sesuai dgn gambar Recomend seller ,0.0,0.0,1.0,0.0
4433,"Maaf baru bisa review, barang sudah teruji dan berfungsi. Makasih gan.",0.0,0.0,1.0,0.0
4080,                                  ,0.0,0.0,0.0,0.0
8638,"Kualitas terjamin, respon sangat baik dan ramah",1.0,0.0,1.0,0.0
2038,trimksh udh keterima..respon cpt.mkrim cept.brng bgus.,1.0,1.0,1.0,0.0
2052,"walaupun sempet bermasalah sama jne nya tp tetep puas, karena anak senang pas mainan datang. Penjualnya juga responsif menjawab pertanyaan customer. Thnks ya",1.0,0.0,0.0,0.0
7876,boxnya besar. semua berfungsi seperti seharusnya,0.0,1.0,1.0,0.0
3021,"Barangnya sudah sampai,trimakasih",0.0,0.0,0.0,1.0
2090,"kecil cute banget,,packing rapi",0.0,1.0,0.0,0.0
7382,barangnya sdh sampai...terima kasih,0.0,0.0,0.0,1.0
85,"yuhuu, pengiriman sangat cepat + TTD dan CD . Terima kasih Republik fiksi (y)",0.0,1.0,1.0,0.0
5415,BARANG RUSAK TIDAK BISA DIPAKAI. PENJUAL LEPAS TANGGUNG JAWAB,0.0,0.0,1.0,0.0
976,Barang bagus cuma mines mor besar cuma ada 1 yg arah ke kiri selebihnya ga bisa dipakai karena vario sekarang baut kiri,0.0,0.0,1.0,0.0
7275,Terima kasih barangnya bagus moga awet,0.0,0.0,1.0,0.0
1979,barang sdh diterima dlm kondisi baik n Bagus..trims,0.0,1.0,1.0,0.0
3866,Pengiriman cepat.. Barang terbungkus dengan rapi.. Pokoknya mantapdah...,0.0,1.0,0.0,0.0
4894,ntap gan keren dah produknya,0.0,0.0,1.0,0.0
5756,"Kalkulatornya sudah sampai gan, kondisi baik dan sesuai. Trimakasih banyak.....",0.0,0.0,1.0,0.0
1909,"Lumayan bs buat mainan anak
Good",0.0,0.0,0.0,1.0
4578,BRG SESUAI PESANAN...HRG OKE...GOOD JOB...,0.0,0.0,1.0,0.0
2178,"Baik..semuanya. sesuai dari warna&amp;ukuran. Empuk&amp;lentur. Paling tdk..membantu saat hujan, cpt kering 😁",0.0,0.0,1.0,0.0
6337,belum dicoba nanto diupdate mudah2an ok,0.0,0.0,0.0,1.0
310,"Produk sesuai dengan deskripsi penjual, pengiriman cepat.",0.0,1.0,1.0,0.0
5675,Terima kasih barang sudah diterima dengan baik.semoga bisa sesuai dengan harapan hasilnya,0.0,0.0,1.0,0.0
2326,makasih barang oke sesua gambar,0.0,0.0,1.0,0.0
1752,Oke barangnya top sellernya,1.0,0.0,1.0,0.0
322,"Bagus sesuai gambar. Packing rapih. Recomended
",0.0,1.0,1.0,0.0
12,"Tas bagus, anak saya senang betul. Direkomensasikan kepada pembeli yg lain....",0.0,0.0,1.0,0.0
7608,Bokehnya mantaaap... puas banget,0.0,0.0,1.0,0.0
4272,ini stang buat facelift CB 150 R 2018 bukan All New CB 150 R 2016-2018,0.0,0.0,1.0,0.0
1272,"Bagus mukena nya , terimakasih",0.0,0.0,1.0,0.0
69,Brg sdh sampai. Trimakasih........,0.0,1.0,0.0,0.0
3088,"bagus, anak-anak sangat suka dengan mainan lucu ini",0.0,0.0,1.0,0.0
2032,produk sesuai..kualitas bagus.. dpt bonus hadiah mainan masa kecil jg..thx,0.0,0.0,1.0,0.0
7530,"Keren banget nih produk yang d jual, gag nyesel deh belanja ama apelindo, kualitas oke banget, respon sangat ceped gan",0.0,0.0,1.0,0.0
7495,"produk sesuai deskripsi. mantep banget, mulus lus lus lus tanpa cacat. respon chat nya cepet banget, pokoknya rekomended banged",1.0,0.0,1.0,0.0
7496,"Produk sesuai deskripsi, packing oke.. thank you",0.0,1.0,1.0,0.0
4444,Terimakasih....................,0.0,0.0,0.0,1.0
2014,biarkan bintang yang berbicara ... tingkatkan terus ...,0.0,0.0,0.0,1.0
4400,"Packaging bagus
Belum dicoba
Semoga awet",0.0,1.0,0.0,0.0
333,Maaf baru kasih ulasan. Makasih barang bagus 🤗,0.0,0.0,1.0,0.0
137,Gooddddd thanks..........,0.0,0.0,0.0,1.0
19,Barang diterima dengan baik. Pengiriman jg cepat... Makasih,0.0,1.0,0.0,0.0
5708,Terimksh Sesuai pesanan....pngiriman cepat😊,0.0,1.0,1.0,0.0
2523,mantap sekali . mantab jiwa melegenda .,0.0,0.0,0.0,1.0
2414,Bagusss...sesuai gambar,0.0,0.0,1.0,0.0
124,produk bagus. seller komunikatif. makasih ya.,1.0,0.0,1.0,0.0
2396,"Mantaaff..produk bagus, respon n pengirimnya cepat",1.0,1.0,1.0,0.0
4124,"Barang bagus, datengya cepet puas",0.0,1.0,1.0,0.0
829,"penjual respon cepat. terimakasih.. 
walaupun kunci L nya kurang mas. saya cuman nerima 1 jadi harus beli dulu .. tapi untuk barang dan respon.. The best. suksess",1.0,0.0,1.0,0.0
7524,Terima Kasih Barang sudah diterima dengan baik !,0.0,1.0,0.0,0.0
1686,"trima kasih kak, barangnya sudah sampai dengan cepaaattttttttt",0.0,1.0,0.0,0.0
331,Barang bagus sesuai deskripsi,0.0,0.0,1.0,0.0
55,... terimakasih barang dah sampai,0.0,0.0,0.0,1.0
68,Sesuai dgn deskripsi dan penjual sangat ramah,1.0,0.0,1.0,0.0
1915,makasi paket sdh sampe dan aman rapi,0.0,1.0,0.0,0.0
1616,"Produk sesuai deskripsi, respon cepat, pengiriman cepat, packing rapih",1.0,1.0,1.0,0.0
89,Bagus brgnya sesuai gambar..cuma slh wrn aja...,0.0,0.0,1.0,0.0
755,Bagus bagus bagus bagus bagus,0.0,0.0,0.0,1.0
2576,"respon dan pengiriman cepat,enak dipakai sepatunya,anak sy langsung minta jg",1.0,1.0,1.0,0.0
3239,Paking rapih cyn.............,0.0,1.0,0.0,0.0
9851,Barang sesuai dengan informasi.  Tanggapan penjual cepat.,1.0,0.0,1.0,0.0
2109,terima kasih . barang sampai n lucu...anak sy suka,0.0,0.0,1.0,0.0
2272,Terima kasih barangnya sudah sampai,0.0,1.0,0.0,0.0
6775,"paket sudah diterima pacing rapi mantap,  trimakasih",0.0,1.0,0.0,0.0
4751,"sorry baru kasih feedback...mantp, barang oke, sukses jualannya bro..",0.0,0.0,1.0,0.0
3995,"packing sip, barang sesuai, top seller lah pokoknya",1.0,1.0,1.0,0.0
7101,"Pengiriman cepat,,rapi,, seller ramah",1.0,1.0,0.0,0.0
7224,Bagus bungkus nya pakai kertas kado...,0.0,1.0,0.0,0.0
4309,Mantap kiriman sesuai dengan spesifikasi.... rekomended,0.0,0.0,1.0,0.0
1933,"ud diterima gan, sesuai deskripsi. mantab dah, mksh ya bonusnya gan,,, Recomended seller,,, :D",1.0,0.0,1.0,0.0
7468,"Semuanya sangat baik..
Trimakasih... ",1.0,1.0,1.0,0.0
8578,"Batre bagus dan packing baik. Sedang test charging, Mudah2an tidak ada masalah untuk batre dan chargernya",0.0,1.0,1.0,0.0
2550,"pengemasan rapih, sesuai gambar",0.0,1.0,1.0,0.0
2318,Very good.......... Ponakan seneng bnget dapat kiriman sepatu... Katanya bagus banget,0.0,0.0,1.0,0.0
134,"Baskomnya bagus, gada penyok, muat banyak dan mudah dipake. Suka banget",0.0,0.0,1.0,0.0
158,Goooooooodddddddddd . .   . . .  ,0.0,0.0,1.0,0.0
10188,"Packing rapih, pengiriman cepat sip sip, makasih",0.0,1.0,0.0,0.0
2167,bagus banget sepatunya aku sukaa,0.0,0.0,1.0,0.0
10053,Sesuai dan Cepat sampai sangat memuaskan,0.0,1.0,1.0,0.0
4234,Barang sesuai dengan iklan terima kasih banyak,0.0,0.0,1.0,0.0
7580,Lensa nya cakep banget!,0.0,0.0,1.0,0.0
3080,Sesuai .. terimakasih ...,0.0,0.0,0.0,1.0
2118,Makaasih gan................ ,0.0,0.0,0.0,1.0
166,Produk nya bagus sesuai orderan,0.0,0.0,1.0,0.0
7617,"Barang sudah diterima dengan baik dan sangat rapih, thanks gan :) Mau tanya kenapa saat saya pasang lensa ini shutternya ga mau bekerja, mohon pencerahannya..",0.0,1.0,1.0,0.0
7068,bagussssssssss tayooook,0.0,0.0,0.0,1.0
280,"Biarkan bintang yg berbicara.. Recomended lah pokox..
Semkga awet powerbankx,mantep n kokoh... Kliatan banget bukan PB murahan..",0.0,0.0,1.0,0.0
3295,"kiriman barang sesuai pilihan kurir, packing rapih produk nya pun sesuai tq toped
",0.0,1.0,1.0,0.0
4108,terima kasih gan sukses terus,0.0,0.0,0.0,1.0
2431,"Terimakasih barang sudah sampai,barang bagus dan pengirimannya pun cepat sekali",0.0,1.0,1.0,0.0
22,"Excellent product, good packaging",0.0,1.0,1.0,0.0
178,"Bagus, bahan nya tebel ga nerawang, pengiriman cepat ",0.0,1.0,1.0,0.0
8074,"Brg bgus, worthit dngan hrga",0.0,0.0,1.0,0.0
5295,"Adminnya fast respon, packing rapih, barang cpt sampai, recommend seller nih...",1.0,1.0,0.0,0.0
4471,"Blum dicoba, mudah2an fungsi dn awet aja.",0.0,0.0,0.0,1.0
293,"kabel power udah gak bisa, jadi tinggal pakai yg lama.. adaptornya Alhamdulillah aman2 smpe skrg!",0.0,0.0,1.0,0.0
7509,Barang sudah di terima dengan baik. Respon penjual nya cepat. Terima kasih gan,1.0,1.0,0.0,0.0
175,Barang cepat sampai..tp sayang bahannya panas..,0.0,1.0,1.0,0.0
2141,Pesanan sesuai gambar,0.0,0.0,1.0,0.0
1987,cepat banget sampai nya trm ksh grandia shop..,0.0,1.0,0.0,0.0
7032,"mantap , pertahankan pelayanannya biar jadi langganan terus, 
sukses selalu dan terimakasih",1.0,0.0,0.0,0.0
1630,mantappppp............... ,0.0,0.0,0.0,1.0
2066,Terima Kasih Banyak...,0.0,0.0,0.0,1.0
3889,Pengiriman cepat dan barang bagus,0.0,1.0,1.0,0.0
1713,makasih barang udah sampai      ,0.0,0.0,0.0,1.0
8626,"Pengiriman cepat, semoga awet",0.0,1.0,1.0,0.0
2528,ok. respon &  pengiriman cepat. barang ok.,1.0,1.0,1.0,0.0
294,barang bagus respon cepat mantap,1.0,0.0,1.0,0.0
5784,"Barang bagus cuman waktu proses dan kirim lumayan lama padahal hari kerja tapio overall oke deh


Terus fokus satu titik, hanya itu titik itu
Tetap fokus kita kejar lampaui batas
Terus fokus satu titik, Hanya itu titik itu
Tetap fokus kita kejar dan raih kemenangan

Yo yo ayo… yo ayo Yo yo ayo… yo ayo
Yo yo ayo… yo ayo Yo yo.. ooo…ooo
Yo yo ayo… yo ayo Yo yo ayo… yo ayo
Yo yo ayo",0.0,1.0,1.0,0.0
313,...............................................................................,0.0,0.0,0.0,1.0
8955,"Barang oke 
Customer saya suka ",0.0,0.0,1.0,0.0
1376,Terimakasih.. Barang samapai dg selamat..,0.0,1.0,0.0,0.0
4829,"Pengiriman cepat, produk sesuai dg gambar. Thanks",0.0,1.0,1.0,0.0
3886,"packing rapih, pengiriman cepat",0.0,1.0,0.0,0.0
172,"Proses cepat, pengiriman cepat. Barangnya baguusss, ngga sabar pgn cobain. Thank you!",0.0,1.0,1.0,0.0
2285,"Sukaaaaaaa, penjual ramah,pengiriman sesuai dengan yang dijanjikan",1.0,1.0,0.0,0.0
7957,Barang sudah di terima dalam kondisi baik. Respon penjual dan pengiriman cepat. Semoga awet mainannya. Thank you.,1.0,1.0,0.0,0.0
258,"sesuai pesanan, packing terapih yg pernah diterima utk belanja online",0.0,1.0,1.0,0.0
7640,Udah gitu ajaaaaaaaaaaaaaaaaaaaaaaaa,0.0,0.0,0.0,1.0
4950,terima kasih barang sampai dengan cepat dan akurat,0.0,1.0,1.0,0.0
2073,Barang sudah sampai. Sesuai pesanan. Terima kasih.,0.0,0.0,1.0,0.0
10004,Produk sesuai...pengiriman cepat..puass,0.0,1.0,1.0,0.0
192,"Dari awal sampe akhir, seller responsif banget. Sukses terus gan!!",1.0,0.0,0.0,0.0
2063,"Bagus, di lubang untuk jari ada karetnya jadi ga jatuh2 kl buat mainan di jari",0.0,0.0,1.0,0.0
3502,Sesuai deskripsi and good seller,1.0,0.0,1.0,0.0
4087,"Walopun sempat terkendala sama kurir,  tapi service costumernya oke banget,,  cepet respon nya,,  dan barangnya sesuai dg deskripsi dan gambar,,  tks gan",1.0,1.0,1.0,0.0
234,"Real Smartphone, BIG ROM and RAM, Original Product",0.0,0.0,1.0,0.0
3331,"Produk original, harga oke packing pun rapih.. Tq seller.. ",0.0,1.0,1.0,0.0
2355,Enak dipakai..cm mnrt sy ini size normal kok..ga sesuai sama info dr seller,0.0,0.0,1.0,0.0
261,Barang sangat bagus sesuai gambar ,0.0,0.0,1.0,0.0
2023,Fast respons.. good packing and product... thank you,1.0,1.0,1.0,0.0
311,"Packaging rapi, pengiriman cepat dan yang pasti produknya bener2 bagusss !! Kualitasnya mantep thanks ya",0.0,1.0,1.0,0.0
1199,"Pesanan sesuai deskripsi, respon dan pengiriman cepat",1.0,1.0,1.0,0.0
2046,paket sudah sampai packing rapih..,0.0,1.0,0.0,0.0
7532,Sampai dengan selamat gan. Walaupun tiba2 naik harganya kemarin.garasnsi masih baru. Tapi JNE YES ga bener besok sampai,0.0,1.0,1.0,0.0
4944,"Detail nya lumayan bagus, terutama yang Ironman, sedangkan detail untuk Warmachine tidak sebagus Ironman. ",0.0,0.0,1.0,0.0
3213,"Pengiriman cepan, product original n packing rapih sekali",0.0,1.0,1.0,0.0
8248,"Barang bagus, pelayanan memuaskan",1.0,0.0,1.0,0.0
4182,"Produk sesuai deskripsi, Ndelalah gosend e ora tertip.Btw, Recommended banget sellernya.",0.0,1.0,1.0,0.0
282,Fast respon banget bisa diandalkan saat urgent!!,1.0,0.0,0.0,0.0
2263,Warna sesuai gambar. Kualitas dan model oke. Ukuran lebih besar dr biasanya. ,0.0,0.0,1.0,0.0
8,"Aku seneng bangett pengirimannya cepat cuma 2 jam. eh 2 hari dengg  bukunya lengkap, enak, renyah, gurih gitu karena ada ttd nya. Thank youuuu",0.0,1.0,0.0,0.0
4938,"Barang bagus, kualitas bagus, cepat. Recommend 💕

Cuma ada sedikit cacat di box K sebelah kanan atas, tapi isi barang masih mulus.",0.0,0.0,1.0,0.0
4120,cepet banget nyampenya,0.0,1.0,0.0,0.0
2365,"Pengiriman cepat,barang sesuai,penjual baik",1.0,1.0,1.0,0.0
9928,Baguusssss recommended seller,1.0,0.0,0.0,0.0
2164,"Sesuai pesnan,terima kasih gan",0.0,0.0,1.0,0.0
1671,Pengiriman cepatt👌👍,0.0,1.0,0.0,0.0
1654,"Barang sudah sampai,packing rapih thanks..",0.0,1.0,0.0,0.0
276,Barang sesuai pesanan pengiriman cepat,0.0,1.0,1.0,0.0
1892,"cukup baik,.. tapi lubang utk jarinya kecil banget",0.0,0.0,1.0,0.0
81,Produk sangat baik pengiriman cepat,0.0,1.0,1.0,0.0
4610,sip.....terimakasih gan...........,0.0,0.0,0.0,1.0
1651,Barangnya sudah sampai .. .fast respon Terima kasih,1.0,0.0,0.0,0.0
7027,Pengiriman sangat cepat.. barang sesuai deskripsi. Thx gan,0.0,1.0,1.0,0.0
8628,"barang cukup baik, sesuai spek",0.0,0.0,1.0,0.0
2376,"Barang sesuai dg pesanan
Seller respon cepat saat barang yg dipesan tidak ready
Packing rapi dan aman sampe tujuan
Terima kasih",1.0,1.0,1.0,0.0
2061,Chfjgxigsusydkyxhculfou,0.0,0.0,0.0,1.0
358,Belanja disini 2x ga nyesel,1.0,1.0,1.0,0.0
1698,"pelanggan saya suka sama produk nya.
kalo bisa buat reseller lebih murah lagi harganya.",0.0,0.0,1.0,0.0
3756,"pengiriman cepat, barang ok. tks seller.",0.0,1.0,1.0,0.0
1760,"Bagus barangnya..
Respon juga cepet banget..
Thanks..",1.0,0.0,1.0,0.0
205,Alhamdulilaah puaaaas sangaat puaas ,0.0,0.0,1.0,0.0
1055,makasih barang sampai dengan selamat semoga bermanfaat,0.0,1.0,0.0,0.0
2490,pengiriman agak lama..barang bagus bgt,0.0,1.0,1.0,0.0
4817,"Barang sesuai pesanan ,responnya juga cepet makasih",1.0,0.0,1.0,0.0
3872,"pelayanan cepat dan qualitas ok, tidak sampai 3 jam, order sudah d tangan",1.0,1.0,1.0,0.0
40,Barang sesuai deskripsi.. mantap,0.0,0.0,1.0,0.0
9828,Mantappp cepat dan oke bossss,0.0,0.0,0.0,1.0
7573,Terima kasih barang sudah mendarat aman sentosa. ,0.0,1.0,0.0,0.0
58,Barang cepat sampai sesuai janji. Penjual baik n responsif. Packing rapi. Reccomended seller,1.0,1.0,1.0,0.0
334,"Pesanan sesuai gambar, respon cepat packing bagus...semoga productnya juga bagus....sukses",1.0,1.0,1.0,0.0
1901,"bagusss, lucu banget, makasiiii............",0.0,0.0,1.0,0.0
5575,"SeBarang sesuai pesanan, keadaan aman terkendali, saran aja gan/sist...bonusnya botol aja boleh? Kalo pouch kurang dipake hihihi",0.0,0.0,1.0,0.0
9999,Rapi di kems ny cpt smpe brg ny thx,0.0,1.0,0.0,0.0
4155,thx gan barang sdh sampai.......................................,0.0,1.0,0.0,0.0
1941,"sesuai gambar dan packing aman
plus dapet bonus pula
thanks recommended shop lah nih",1.0,1.0,1.0,0.0
1366,"Barang sudah sampai, sesuai pesanan....",0.0,0.0,1.0,0.0
1818,pengiriman cepat barang sesuai gambar puas banget ,0.0,1.0,1.0,0.0
817,Sudaah sampai yaa.. Trimakasih ,0.0,0.0,0.0,1.0
1666,Pengiriman cepat barang sesuai bahan adem bagusss 👍🏻👍🏻👍🏻,0.0,1.0,1.0,0.0
1637,Saya  senang produknya dipaketkan dgn rapi dan tidak ada cacat,0.0,1.0,0.0,0.0
6273,"pengantaran cepat dan tepat, produk belum dipasang sih, semoga cocok dan awet.  Makasih ya...",0.0,1.0,0.0,0.0
2323,Service ok bgt. Udh beli 2x disini pack rapi. Dan barang na bagus. ,1.0,1.0,1.0,0.0
10439,blm ada efek ke Asi🤔 tp rasa nya enakk,0.0,0.0,1.0,0.0
316,"lebih dari sekali order dengan agan satu ini selalu datang dengan kualitas bahan yg sangat baik dan produk sampai dengan baik..! sukses terus buat agan, maju terus..! kalo ada barang bagus ntar order lagi",0.0,1.0,1.0,0.0
887,Cukup bagus dan berfungsi cukup baik,0.0,0.0,1.0,0.0
6536,"Maaf telat ngasih ulasannya,pokoknya ok bgt belanja disini...",0.0,0.0,0.0,1.0
3022,"Barang sesuai gambat 
dan pengiriman cepat.. thank you",0.0,1.0,1.0,0.0
1755,"Bagus mukenahnya,,,,, ",0.0,0.0,1.0,0.0
4902,"Cepat sampai, Best quality product...  Thx gan...  ",0.0,1.0,1.0,0.0
5621,alhamdulillah barangnya udh sampai,0.0,0.0,0.0,1.0
4948,barang sudah sampai dgn selamat,0.0,1.0,0.0,0.0
1680,"Barang bagus, tpi ad bintik2 itam",0.0,0.0,1.0,0.0
7129,"Makasih sesuai gan pengiriman cepat, sesuai keinginan.",0.0,1.0,0.0,0.0
4534,Terimakasih barang sudah di terima,0.0,0.0,0.0,1.0
272,Oklahhhhhh manis2 dikit .,0.0,0.0,1.0,0.0
7736,"Product Bagus, Pengiriman Cepat",0.0,1.0,1.0,0.0
340,Cocok untuk laptop Advan sy,0.0,0.0,1.0,0.0
2538,"Seller responsif, dan sepatuny keren empuk bngt n yg psti harganya terjangkau! Thx u!",1.0,0.0,1.0,0.0
1995,terima kasih barang sudah sampai..seller fast respon dan baik,1.0,0.0,0.0,0.0
2138,brg sdh sampai terima kasih,0.0,0.0,0.0,1.0
195,Kedua kalinya beli remington straightener. Cepat sekali catokannya sampai. Kondisi barang bagus &amp; hasil catokannya lembut sekali. Terima kasih,0.0,1.0,1.0,0.0
2359,Okey.................... ,0.0,0.0,0.0,1.0
8399,Bahan bagus sesuai dgn harga,0.0,0.0,1.0,0.0
4951,Fast respon .... fast delivery... produk juga sesuai deskripsi dan gambar. Thanks gan..,1.0,1.0,1.0,0.0
101,"barang bagus, pengiriman cepat",0.0,1.0,1.0,0.0
486,"Bahan bagus, ukuran oke, paket rapi, cepat sampai. Mantap",0.0,1.0,1.0,0.0
2537,"bagus banget,ga nyesel belinya............",0.0,0.0,1.0,0.0
5928,Bagus baik harga terjangkauuu,0.0,0.0,1.0,0.0
10027,Cepat sampai terimankasih banyak,0.0,1.0,0.0,0.0
1537,Bagus dan proses cepat... Tks seller..,1.0,1.0,1.0,0.0
1734,"produk baik, pengiriman cepat",0.0,1.0,1.0,0.0
2525,barang udah mendarat dengan selamat mkshhhh,0.0,1.0,0.0,0.0
3791,"barangnya sesuai description, thank you gan",0.0,0.0,1.0,0.0
7493,"Fast response, mengerti kebutuhan buyer",1.0,0.0,0.0,0.0
133,Kualitas barang ori packingan rapi respo cepat TOP seller deh,1.0,1.0,1.0,0.0
10058,Respon cepat. Barang sesuai pesanan.,1.0,0.0,1.0,0.0
5681,"Pengiriman cepat, penjual fast respon, barang sesuai deskripsi , rasanya juga enak mudah2an ASI saya beneran jadi banyak",1.0,1.0,1.0,0.0
4895,"Lumayan utk fans Marvel tapi budget terbatas. Menurut saya figur ini kurang poseable, artikulasi nya biasa aja. Color scheme bagus. Ini cuma pendapat pribadi ya. Tetap recomended utk dibeli 👍",0.0,0.0,1.0,0.0
5585,Terima kasih barang dah sampai,0.0,0.0,0.0,1.0
1716,barang bagus sesuai pesanan,0.0,0.0,1.0,0.0
3771,"original, terbaru, bergaransi dan packing bagus",0.0,1.0,1.0,0.0
3174,"Harga murah, barang bagus, pengiriman cepat...",0.0,1.0,1.0,0.0
208,"barangnya sesuai dengan apa yang ada dideskripsi 
pelayanannya sangat ramah",1.0,0.0,1.0,0.0
10061,bintangnya masing2 saya kasi 5. mantap gan. langsung pesan 1 lagi beda alamat...,0.0,0.0,1.0,0.0
4246,Barangg okee kualitass orii,0.0,0.0,1.0,0.0
1362,terima kasih barang udah sampai dengan baik,0.0,1.0,0.0,0.0
4712,"fast respon, kualitas mantab, packing rapih. mantablah pokoknya. maap kelupaan confirm barang diterima gan, hahaha",1.0,1.0,1.0,0.0
1929,baguuuuuuus dan harga murah tp barang ga murahan,0.0,0.0,1.0,0.0
2350,"Thanks sis, barang diterima dengan baik..",0.0,1.0,0.0,0.0
5370,Mantuuuulllllllllllllll !!,0.0,0.0,0.0,1.0
2553,tks yaa...brngx udh di terima dan sesuai sma gmbrx...,0.0,0.0,1.0,0.0
2123,"Barang sesuai deskripsi.
Recommended seller.",1.0,0.0,1.0,0.0
4347,"Brng cakep, pengiriman cepat sampai padahal pake kurir reguler...",0.0,1.0,1.0,0.0
7935,brg befungsi dg baik..pengiriman cepat.tks gan,0.0,1.0,1.0,0.0
5367,Barang sampe dengan selamat gada yg cacat. Yg kedua kali nya belanja disini emang selalu fast response. Konsisten deh pokok nya.. laris dan sukses terus. Terima kasih !,1.0,1.0,0.0,0.0
1770,Selalu puas belanja disiniii,0.0,0.0,0.0,1.0
2202,"Produk ok sesuai deskripsi, pengiriman jg cepat",0.0,1.0,1.0,0.0
4343,"Respon seller cepat, ekspedisi lambat",1.0,1.0,0.0,0.0
4405,Lgsung pakai .. berfungsi baik dan keliatan elegan,0.0,0.0,1.0,0.0
1894,"jaitan rapi, kualitas bagus...................................",0.0,0.0,1.0,0.0
9837,"Pengiriman cepat, brg okeeee",0.0,1.0,1.0,0.0
